"molregno","standard_type","standard_relation","nm","chembl_id","smiles","SlogP","SMR","LabuteASA","TPSA","AMW","ExactMW","NumLipinskiHBA","NumLipinskiHBD","NumRotatableBonds","NumHBD","NumHBA","NumAmideBonds","NumHeteroAtoms","NumHeavyAtoms","NumAtoms","NumRings","NumAromaticRings","NumSaturatedRings","NumAliphaticRings","NumAromaticHeterocycles","NumSaturatedHeterocycles","NumAliphaticHeterocycles","NumAromaticCarbocycles","NumSaturatedCarbocycles","NumAliphaticCarbocycles","FractionCSP3","Chi0v","Chi1v","Chi2v","Chi3v","Chi4v","Chi1n","Chi2n","Chi3n","Chi4n","HallKierAlpha","kappa1","kappa2","kappa3","slogp_VSA1","slogp_VSA2","slogp_VSA3","slogp_VSA4","slogp_VSA5","slogp_VSA6","slogp_VSA7","slogp_VSA8","slogp_VSA9","slogp_VSA10","slogp_VSA11","slogp_VSA12","smr_VSA1","smr_VSA2","smr_VSA3","smr_VSA4","smr_VSA5","smr_VSA6","smr_VSA7","smr_VSA8","smr_VSA9","smr_VSA10","peoe_VSA1","peoe_VSA2","peoe_VSA3","peoe_VSA4","peoe_VSA5","peoe_VSA6","peoe_VSA7","peoe_VSA8","peoe_VSA9","peoe_VSA10","peoe_VSA11","peoe_VSA12","peoe_VSA13","peoe_VSA14","MQN1","MQN2","MQN3","MQN4","MQN5","MQN6","MQN7","MQN8","MQN9","MQN10","MQN11","MQN12","MQN13","MQN14","MQN15","MQN16","MQN17","MQN18","MQN19","MQN20","MQN21","MQN22","MQN23","MQN24","MQN25","MQN26","MQN27","MQN28","MQN29","MQN30","MQN31","MQN32","MQN33","MQN34","MQN35","MQN36","MQN37","MQN38","MQN39","MQN40","MQN41","MQN42"
342304,"IC50",">",2000.0,"CHEMBL204191","COc1ccccc1c2ccc3NC(C)(C)C=C(CNCC=C)c3c2",4.725300000000003,107.17540000000007,149.9661508483523,33.29,334.4630000000001,334.20451345199996,3,2,6,2,3,0,3,25,51,3,2,0,1,0,0,1,2,0,0,0.2727272727272727,15.22572105673014,8.63226359849518,6.896486320546599,4.379538134771122,3.321246507561093,8.63226359849518,6.896486320546599,4.379538134771122,3.321246507561093,-2.5199999999999996,17.307806612841215,7.156933127766853,3.7729403870707814,15.37044016181271,25.73823560548603,0.0,0.0,19.410925891078243,61.19554537649753,0.0,16.70000751346326,0.0,5.687386274683562,5.749511833283905,0.0,4.736862953800049,0.0,5.316788604006331,0.0,19.38639965176459,25.516098957109016,66.75899686819453,0.0,16.876414816677897,11.26049080475283,15.37044016181271,0.0,0.0,0.0,6.578935683598497,36.417508487514205,43.183131626532344,29.903802069902703,12.648722793660879,5.749511833283905,0.0,0.0,0.0,0.0,22,0,0,0,0,0,0,1,1,1,0,0,9,1,0,10,7,0,6,4,3,2,2,0,0,4,5,0,0,9,6,1,0,0,0,3,0,0,0,0,2,1
342313,"IC50",">",2000.0,"CHEMBL202897","COc1ccccc1c2ccc3NC(C)(C)C=C(COCC=C)c3c2",5.152300000000004,105.12470000000006,149.52983389425114,30.49,335.4470000000001,335.18852904000005,3,1,6,1,3,0,3,25,50,3,2,0,1,0,0,1,2,0,0,0.2727272727272727,15.133969347194004,8.502507086498259,6.780713859214036,4.268679029905544,3.237723846204355,8.502507086498259,6.780713859214036,4.268679029905544,3.237723846204355,-2.5199999999999996,17.307806612841215,7.156933127766853,3.7729403870707814,10.05365155780638,25.862486722686715,4.736862953800049,0.0,19.410925891078243,61.19554537649753,0.0,16.70000751346326,0.0,5.687386274683562,5.749511833283905,0.0,9.473725907600098,0.0,0.0,0.0,19.38639965176459,25.6403500743097,66.75899686819453,0.0,16.876414816677897,11.26049080475283,14.790514511606428,0.0,0.0,0.0,6.578935683598497,36.417508487514205,43.183131626532344,16.814289258077554,25.862486722686715,5.749511833283905,0.0,0.0,0.0,0.0,22,0,0,0,0,0,0,0,1,2,0,0,9,1,0,10,7,0,6,5,3,1,1,0,0,4,5,0,0,9,6,1,0,0,0,3,0,0,0,0,2,1
342314,"IC50","=",360.0,"CHEMBL203885","COc1ccccc1c2ccc3NC(C)(C)C=C(CSCC=C)c3c2",5.8689000000000044,111.63070000000006,154.5393986901095,21.259999999999998,351.5150000000001,351.16568542000005,2,1,6,1,3,0,3,25,50,3,2,0,1,0,0,1,2,0,0,0.2727272727272727,15.95046592812173,9.65720762487751,7.810970617606046,5.25521192989258,3.980990296197873,8.502507086498259,6.780713859214036,4.268679029905544,3.237723846204355,-2.1299999999999994,17.685288959768116,7.403395111004342,3.9305616295252426,10.05365155780638,24.154430007154456,0.0,0.0,19.410925891078243,61.19554537649753,0.0,16.70000751346326,0.0,5.687386274683562,5.749511833283905,11.761884949391115,4.736862953800049,0.0,0.0,0.0,19.38639965176459,23.932293358777443,66.75899686819453,0.0,16.876414816677897,23.022375754143944,10.05365155780638,0.0,0.0,11.761884949391115,6.578935683598497,36.417508487514205,43.183131626532344,28.31999647157113,12.648722793660879,5.749511833283905,0.0,0.0,0.0,0.0,22,0,0,0,0,1,0,0,1,1,0,0,9,1,0,10,7,0,6,3,2,1,1,0,0,4,5,0,0,9,6,1,0,0,0,3,0,0,0,0,2,1
342322,"IC50","=",1015.0,"CHEMBL205926","CCCSCC1=CC(C)(C)Nc2ccc(cc12)c3ccccc3OC",6.0929000000000055,111.72470000000004,155.2290017222938,21.259999999999998,353.5310000000001,353.181335484,2,1,6,1,3,0,3,25,52,3,2,0,1,0,0,1,2,0,0,0.36363636363636365,16.373115658932104,10.047817825136331,8.134667918707027,5.593490286294044,4.203732653739563,8.893117286757079,7.02949620318449,4.381438482039368,3.311971298718254,-1.8699999999999994,17.937151795937684,7.5691042158015795,4.037142547469834,10.05365155780638,24.154430007154456,0.0,0.0,32.75548471369488,48.54058958606515,0.0,16.70000751346326,0.0,5.687386274683562,5.749511833283905,11.761884949391115,4.736862953800049,0.0,0.0,0.0,32.730958474381225,23.932293358777443,54.10404107776215,0.0,16.876414816677897,23.022375754143944,10.05365155780638,0.0,0.0,11.761884949391115,0.0,37.265225580370945,55.35680685620514,22.56714286482434,12.648722793660879,5.749511833283905,0.0,0.0,0.0,0.0,22,0,0,0,0,1,0,0,1,1,0,0,10,0,0,10,7,0,6,3,2,1,1,0,0,4,5,0,0,9,6,1,0,0,0,3,0,0,0,0,2,1
342639,"IC50","=",548.0,"CHEMBL205978","COc1ccccc1c2ccc3NC(C)(C)C=C(CSC4CCCC4)c3c2",6.625500000000005,118.82270000000005,166.95305479755774,21.259999999999998,379.5690000000002,379.19698554800004,2,1,5,1,3,0,3,27,56,4,2,1,2,0,0,1,2,1,1,0.4166666666666667,17.364679490494826,10.99828900227962,9.483055232286423,6.972629074158958,5.568922591058364,9.949534212298962,8.194380097691612,5.5521491319461544,4.24815983548254,-1.8699999999999997,18.49130951606154,7.631170702277721,4.033147409867705,10.05365155780638,23.65151443038984,0.0,0.0,45.09421238278229,48.54058958606515,0.0,16.70000751346326,0.0,5.687386274683562,5.749511833283905,11.761884949391115,4.736862953800049,0.0,0.0,0.0,50.319624173450805,18.179439752030653,54.10404107776215,0.0,16.876414816677897,23.022375754143944,10.05365155780638,0.0,0.0,11.761884949391115,0.0,43.183131626532344,56.02477487238436,27.817080894806516,12.648722793660879,5.749511833283905,0.0,0.0,0.0,0.0,24,0,0,0,0,1,0,0,1,1,0,0,8,0,0,15,7,0,5,3,2,1,1,0,0,3,3,0,0,13,7,1,0,0,1,3,0,0,0,0,2,1
342681,"IC50","=",371.0,"CHEMBL381387","COc1ccccc1c2ccc3NC(C)(C)C=C(CSC4CCCCC4)c3c2",7.015600000000005,123.43970000000006,173.31799691195437,21.259999999999998,393.59600000000023,393.21263561200004,2,1,5,1,3,0,3,28,59,4,2,1,2,0,0,1,2,1,1,0.44,18.071786271681372,11.49828900227962,9.836608622879696,7.222629074158958,5.745699286355,10.449534212298962,8.547933488284885,5.8021491319461544,4.424936530779178,-1.8699999999999997,19.446588198151474,8.243738634877666,4.247492322041179,10.05365155780638,23.65151443038984,0.0,0.0,51.5150340057083,48.54058958606515,0.0,16.70000751346326,0.0,5.687386274683562,5.749511833283905,11.761884949391115,4.736862953800049,0.0,0.0,0.0,56.74044579637682,18.179439752030653,54.10404107776215,0.0,16.876414816677897,23.022375754143944,10.05365155780638,0.0,0.0,11.761884949391115,0.0,49.60395324945836,56.02477487238436,27.817080894806516,12.648722793660879,5.749511833283905,0.0,0.0,0.0,0.0,25,0,0,0,0,1,0,0,1,1,0,0,8,0,0,16,7,0,5,3,2,1,1,0,0,3,3,0,0,14,7,1,0,0,0,4,0,0,0,0,2,1
342689,"IC50","=",303.0,"CHEMBL204332","CCC(C)CSCC1=CC(C)(C)Nc2ccc(cc12)c3ccccc3OC",6.729000000000006,120.88870000000004,167.95888595108696,21.259999999999998,381.58500000000015,381.212635612,2,1,7,1,3,0,3,27,58,3,2,0,1,0,0,1,2,0,0,0.4166666666666667,17.95046592812173,10.941664675253683,9.035715488997635,6.452135354951252,4.688097077384416,9.786964136874431,8.005458730605627,5.132269121630887,3.4734261065998724,-1.8699999999999994,19.879595570548158,8.431190296043468,4.702455999002632,10.05365155780638,24.154430007154456,0.0,5.917906046161393,39.679221913385504,48.54058958606515,0.0,16.70000751346326,0.0,5.687386274683562,5.749511833283905,11.761884949391115,4.736862953800049,0.0,0.0,5.917906046161393,39.654695674071846,23.932293358777443,54.10404107776215,0.0,16.876414816677897,23.022375754143944,10.05365155780638,0.0,0.0,11.761884949391115,0.0,50.60978440298758,54.85389127944052,22.56714286482434,12.648722793660879,5.749511833283905,0.0,0.0,0.0,0.0,24,0,0,0,0,1,0,0,1,1,0,0,12,0,0,10,7,0,7,3,2,1,1,0,0,5,5,1,0,9,6,1,0,0,0,3,0,0,0,0,2,1
342690,"IC50","=",703.0,"CHEMBL203350","COc1ccccc1c2ccc3NC(C)(C)C=C(CSCCC(C)C)c3c2",6.729000000000005,120.88870000000006,167.95888595108698,21.259999999999998,381.58500000000015,381.21263561200004,2,1,7,1,3,0,3,27,58,3,2,0,1,0,0,1,2,0,0,0.4166666666666667,17.95046592812173,10.903659872792899,9.317189903419193,5.912021510381152,4.7278267330338934,9.748959334413648,8.212018187896653,4.872515736194819,3.4866693251496947,-1.8699999999999997,19.879595570548158,8.431190296043468,4.895833294976804,10.05365155780638,24.154430007154456,0.0,5.917906046161393,39.679221913385504,48.54058958606515,0.0,16.70000751346326,0.0,5.687386274683562,5.749511833283905,11.761884949391115,4.736862953800049,0.0,0.0,5.917906046161393,39.654695674071846,23.932293358777443,54.10404107776215,0.0,16.876414816677897,23.022375754143944,10.05365155780638,0.0,0.0,11.761884949391115,0.0,44.18896278006157,61.27471290236654,22.56714286482434,12.648722793660879,5.749511833283905,0.0,0.0,0.0,0.0,24,0,0,0,0,1,0,0,1,1,0,0,12,0,0,10,7,0,7,3,2,1,1,0,0,5,5,1,0,9,6,1,0,0,0,3,0,0,0,0,2,1
342699,"IC50","=",804.0,"CHEMBL382346","COc1ccccc1c2ccc3NC(C)(C)C=C(CSc4ccccc4)c3c2",6.742000000000005,121.27470000000002,171.1912695851679,21.259999999999998,387.54800000000006,387.16568542000005,2,1,5,1,3,0,3,28,53,4,3,0,1,0,0,1,3,0,0,0.2,17.34565344250714,10.4977416783841,8.627392799583834,5.973795973950083,4.573902174831771,9.512143118730611,7.578638009603174,4.912955312379361,3.663313010874145,-2.649999999999999,18.701212638690595,7.764646841996758,3.948597288859136,10.05365155780638,18.401576400407667,0.0,0.0,19.410925891078243,83.767908403891,0.0,16.70000751346326,0.0,5.687386274683562,5.749511833283905,11.761884949391115,4.736862953800049,0.0,0.0,0.0,24.281883127282367,18.179439752030653,84.43587642007022,0.0,16.876414816677897,23.022375754143944,10.05365155780638,0.0,0.0,0.0,11.761884949391115,48.54058958606515,55.31586576345556,27.462626340342116,12.648722793660879,5.749511833283905,0.0,0.0,0.0,0.0,25,0,0,0,0,1,0,0,1,1,0,0,8,0,0,13,10,0,5,3,2,1,1,0,0,3,3,0,0,14,7,1,0,0,0,4,0,0,0,0,2,1
342737,"IC50",">",2000.0,"CHEMBL204571","COc1ccccc1c2ccc3NC(C)(C)C=C(CSCc4ccccc4)c3c2",6.883100000000006,126.71270000000003,177.55621169956453,21.259999999999998,401.5750000000001,401.18133548400004,2,1,6,1,3,0,3,29,56,4,3,0,1,0,0,1,3,0,0,0.23076923076923078,18.052760223693685,11.10494803706602,8.940906744556942,6.197116028631421,4.827545806188961,9.950247498686767,7.955308184903452,5.144530170870151,3.838582730318514,-2.649999999999999,19.65714022445432,8.380483308684447,4.51145347542003,10.05365155780638,18.401576400407667,5.752853606746789,0.0,24.974377382775238,78.87242492837322,0.0,16.70000751346326,0.0,5.687386274683562,5.749511833283905,11.761884949391115,4.736862953800049,0.0,0.0,0.0,25.13925325851138,18.179439752030653,89.99932791176721,0.0,16.876414816677897,23.022375754143944,10.05365155780638,0.0,0.0,11.761884949391115,0.0,60.67332372298837,48.74658311822934,28.31999647157113,12.648722793660879,5.749511833283905,0.0,0.0,0.0,0.0,26,0,0,0,0,1,0,0,1,1,0,0,9,0,0,13,10,0,6,3,2,1,1,0,0,3,4,0,0,14,7,1,0,0,0,4,0,0,0,0,2,1
342751,"IC50","=",194.0,"CHEMBL382785","COc1ccccc1c2ccc3NC(C)(C)C=C(CSCCc4ccccc4)c3c2",6.925600000000006,131.57969999999997,183.92115381396115,21.259999999999998,415.60200000000015,415.19698554800004,2,1,7,1,3,0,3,30,59,4,3,0,1,0,0,1,3,0,0,0.25925925925925924,18.759867004880235,11.604948037066018,9.370266478360517,6.418803865118454,4.985456931229083,10.450247498686767,8.265094762837979,5.410876206095705,4.002330883109666,-2.649999999999999,20.615846833618768,9.010696112354978,4.7335618271844835,10.05365155780638,24.154430007154456,6.4208216229260096,0.0,24.974377382775238,78.87242492837322,0.0,16.70000751346326,0.0,5.687386274683562,5.749511833283905,11.761884949391115,4.736862953800049,0.0,0.0,0.0,25.8072212746906,23.932293358777443,89.99932791176721,0.0,16.876414816677897,23.022375754143944,10.05365155780638,0.0,0.0,11.761884949391115,0.0,60.67332372298837,60.92025834790214,22.56714286482434,12.648722793660879,5.749511833283905,0.0,0.0,0.0,0.0,27,0,0,0,0,1,0,0,1,1,0,0,10,0,0,13,10,0,7,3,2,1,1,0,0,3,5,0,0,14,7,1,0,0,0,4,0,0,0,0,2,1
348597,"IC50","=",6945.0,"CHEMBL211039","CC(CCC(=O)O)C1CC[C@@]2(C)C3=C(C(=O)C[C@]12C)[C@@]4(C)CCC(OC(=O)C)C(C)(C)[C@@H]4CC3=O",5.526300000000006,131.41180000000003,208.7985699665114,97.73999999999998,486.64900000000034,486.2981390639999,6,1,6,1,5,0,6,35,77,4,0,2,4,0,0,0,0,2,4,0.7931034482758621,22.454710374070157,13.29962743062246,13.20986282055637,11.113660277390386,9.056211985439521,13.29962743062246,13.20986282055637,11.113660277390386,9.056211985439521,-1.9800000000000002,26.093498250863785,8.274857201420495,3.6413927525872616,0.0,34.71559425122258,23.915011690087336,39.4136800160713,99.83273338124243,11.146209060138535,0.0,0.0,0.0,0.0,0.0,0.0,29.02153908492804,0.0,0.0,39.4136800160713,105.93669976899074,0.0,11.146209060138535,0.0,0.0,23.50510046863358,9.843390348640755,19.178148736287287,0.0,0.0,0.0,41.54242319814374,55.27281672251101,53.577382536797515,0.0,6.103966387748303,11.566489892729878,0.0,0.0,11.938610575903699,29,0,0,0,0,0,0,0,0,6,0,0,14,4,0,19,1,0,6,12,6,1,1,0,0,12,3,3,0,6,7,4,0,0,1,3,0,0,0,0,6,3
352765,"EC50",">",10000.0,"CHEMBL208840","CCC1(CC(O)(C(=O)Nc2ccc3C(=O)ON=C(C)c3c2)C(F)(F)F)CCCCc4ccccc14",5.192820000000005,125.23350000000002,199.68320353192144,92.43,488.50600000000026,488.192292004,6,2,7,2,5,1,9,35,62,4,3,0,1,1,0,0,2,0,1,0.4230769230769231,19.537158052865855,11.599364801599778,9.30287612591361,7.2083736084490635,5.18608445613506,11.599364801599778,9.30287612591361,7.2083736084490635,5.18608445613506,-3.199999999999999,24.909789932619898,9.107981245671052,4.446284835109754,10.94237492308432,27.947719709744817,16.63034927639461,6.923737199690624,55.84867629256313,51.78220160027644,0.0,10.772448428929591,0.0,18.858631417708022,0.0,0.0,27.59540465891034,0.0,5.156663257125445,0.0,69.56474393476125,5.316788604006331,69.70552396062354,0.0,0.0,22.36701443296466,14.946410935820385,4.794537184071822,4.794537184071822,13.171245143024459,0.0,42.766690353588515,67.34801834957027,17.494432112074367,11.080152209313257,0.0,0.0,5.601050810983688,5.907179729351506,11.801884836521463,26,3,0,0,0,0,0,1,1,3,1,0,13,2,0,15,8,0,7,10,6,2,2,0,0,8,3,1,2,13,7,1,0,0,0,3,1,0,0,0,4,2
352765,"IC50","=",8.97,"CHEMBL208840","CCC1(CC(O)(C(=O)Nc2ccc3C(=O)ON=C(C)c3c2)C(F)(F)F)CCCCc4ccccc14",5.192820000000005,125.23350000000002,199.68320353192144,92.43,488.50600000000026,488.192292004,6,2,7,2,5,1,9,35,62,4,3,0,1,1,0,0,2,0,1,0.4230769230769231,19.537158052865855,11.599364801599778,9.30287612591361,7.2083736084490635,5.18608445613506,11.599364801599778,9.30287612591361,7.2083736084490635,5.18608445613506,-3.199999999999999,24.909789932619898,9.107981245671052,4.446284835109754,10.94237492308432,27.947719709744817,16.63034927639461,6.923737199690624,55.84867629256313,51.78220160027644,0.0,10.772448428929591,0.0,18.858631417708022,0.0,0.0,27.59540465891034,0.0,5.156663257125445,0.0,69.56474393476125,5.316788604006331,69.70552396062354,0.0,0.0,22.36701443296466,14.946410935820385,4.794537184071822,4.794537184071822,13.171245143024459,0.0,42.766690353588515,67.34801834957027,17.494432112074367,11.080152209313257,0.0,0.0,5.601050810983688,5.907179729351506,11.801884836521463,26,3,0,0,0,0,0,1,1,3,1,0,13,2,0,15,8,0,7,10,6,2,2,0,0,8,3,1,2,13,7,1,0,0,0,3,1,0,0,0,4,2
352766,"EC50","=",6.31,"CHEMBL211441","CCC(CC)C1(CC(O)(C(=O)Nc2ccc3C(=O)ON=C(C)c3c2)C(F)(F)F)CCCc4ccccc14",5.828920000000005,134.39749999999995,212.41308776071466,92.43,516.5600000000003,516.223592132,6,2,9,2,5,1,9,37,68,4,3,0,1,1,0,0,2,0,1,0.4642857142857143,21.114508322055478,12.558089907715592,9.984998513178098,7.958344528561955,6.082989768835347,12.558089907715592,9.984998513178098,7.958344528561955,6.082989768835347,-3.199999999999999,26.8515122873346,9.928243196321885,4.65016827972095,10.94237492308432,27.947719709744817,16.63034927639461,12.841643245852017,62.77241349225375,51.78220160027644,0.0,10.772448428929591,0.0,18.858631417708022,0.0,0.0,27.59540465891034,0.0,5.156663257125445,5.917906046161393,76.48848113445187,5.316788604006331,69.70552396062354,0.0,0.0,22.36701443296466,14.946410935820385,4.794537184071822,4.794537184071822,13.171245143024459,0.0,56.11124917620515,61.430112303408876,22.909422581471148,11.080152209313257,0.0,0.0,5.601050810983688,5.907179729351506,11.801884836521463,28,3,0,0,0,0,0,1,1,3,1,0,16,2,0,14,8,0,9,10,6,2,2,0,0,9,4,2,2,12,7,1,0,0,0,4,0,0,0,0,4,2
352766,"IC50","=",5.25,"CHEMBL211441","CCC(CC)C1(CC(O)(C(=O)Nc2ccc3C(=O)ON=C(C)c3c2)C(F)(F)F)CCCc4ccccc14",5.828920000000005,134.39749999999995,212.41308776071466,92.43,516.5600000000003,516.223592132,6,2,9,2,5,1,9,37,68,4,3,0,1,1,0,0,2,0,1,0.4642857142857143,21.114508322055478,12.558089907715592,9.984998513178098,7.958344528561955,6.082989768835347,12.558089907715592,9.984998513178098,7.958344528561955,6.082989768835347,-3.199999999999999,26.8515122873346,9.928243196321885,4.65016827972095,10.94237492308432,27.947719709744817,16.63034927639461,12.841643245852017,62.77241349225375,51.78220160027644,0.0,10.772448428929591,0.0,18.858631417708022,0.0,0.0,27.59540465891034,0.0,5.156663257125445,5.917906046161393,76.48848113445187,5.316788604006331,69.70552396062354,0.0,0.0,22.36701443296466,14.946410935820385,4.794537184071822,4.794537184071822,13.171245143024459,0.0,56.11124917620515,61.430112303408876,22.909422581471148,11.080152209313257,0.0,0.0,5.601050810983688,5.907179729351506,11.801884836521463,28,3,0,0,0,0,0,1,1,3,1,0,16,2,0,14,8,0,9,10,6,2,2,0,0,9,4,2,2,12,7,1,0,0,0,4,0,0,0,0,4,2
352767,"IC50","=",697.4150000000001,"CHEMBL212059","CC1=NOC(=O)c2ccc(NC(=O)C(O)(CC3(CCCc4ccccc34)c5ccccc5)C(F)(F)F)cc12",5.441020000000004,135.8694999999999,215.64547139479563,92.43,522.5230000000001,522.17664194,6,2,7,2,5,1,9,38,63,5,4,0,1,1,0,0,3,0,1,0.27586206896551724,20.509695836440894,12.199388232342919,9.763571443808138,7.463801854998437,5.551227988918958,12.199388232342919,9.763571443808138,7.463801854998437,5.551227988918958,-3.979999999999998,25.6604472742135,9.397833402416902,4.262483523740607,10.94237492308432,27.94771970974482,16.63034927639461,6.923737199690624,41.646747338717475,82.1140369425845,0.0,10.772448428929591,0.0,18.858631417708022,0.0,0.0,27.59540465891034,0.0,5.156663257125445,0.0,49.799363489218614,5.316788604006331,105.60081079462861,0.0,0.0,22.36701443296466,14.946410935820385,4.794537184071822,4.794537184071822,13.171245143024459,0.0,59.753966873279936,61.075657748944465,22.909422581471148,11.080152209313257,0.0,0.0,5.601050810983688,5.907179729351506,11.801884836521463,29,3,0,0,0,0,0,1,1,3,1,0,12,2,0,17,11,0,7,10,6,2,2,0,0,7,2,1,2,17,8,1,0,0,0,5,0,0,0,0,4,2
352767,"IC50",">",10000.0,"CHEMBL212059","CC1=NOC(=O)c2ccc(NC(=O)C(O)(CC3(CCCc4ccccc34)c5ccccc5)C(F)(F)F)cc12",5.441020000000004,135.8694999999999,215.64547139479563,92.43,522.5230000000001,522.17664194,6,2,7,2,5,1,9,38,63,5,4,0,1,1,0,0,3,0,1,0.27586206896551724,20.509695836440894,12.199388232342919,9.763571443808138,7.463801854998437,5.551227988918958,12.199388232342919,9.763571443808138,7.463801854998437,5.551227988918958,-3.979999999999998,25.6604472742135,9.397833402416902,4.262483523740607,10.94237492308432,27.94771970974482,16.63034927639461,6.923737199690624,41.646747338717475,82.1140369425845,0.0,10.772448428929591,0.0,18.858631417708022,0.0,0.0,27.59540465891034,0.0,5.156663257125445,0.0,49.799363489218614,5.316788604006331,105.60081079462861,0.0,0.0,22.36701443296466,14.946410935820385,4.794537184071822,4.794537184071822,13.171245143024459,0.0,59.753966873279936,61.075657748944465,22.909422581471148,11.080152209313257,0.0,0.0,5.601050810983688,5.907179729351506,11.801884836521463,29,3,0,0,0,0,0,1,1,3,1,0,12,2,0,17,11,0,7,10,6,2,2,0,0,7,2,1,2,17,8,1,0,0,0,5,0,0,0,0,4,2
352805,"EC50","=",19.95,"CHEMBL213453","CCCC1(CC(O)(C(=O)Nc2ccc3C(=O)ON=C(C)c3c2)C(F)(F)F)CCCc4ccccc14",5.192820000000005,125.23350000000003,199.68320353192146,92.43,488.50600000000026,488.192292004,6,2,8,2,5,1,9,35,62,4,3,0,1,1,0,0,2,0,1,0.4230769230769231,19.537158052865855,11.599364801599778,9.345769344727062,7.0101503037457,5.3588562101127515,11.599364801599778,9.345769344727062,7.0101503037457,5.3588562101127515,-3.199999999999999,24.909789932619898,9.107981245671052,4.446284835109754,10.94237492308432,27.947719709744817,16.63034927639461,6.923737199690624,55.84867629256313,51.78220160027644,0.0,10.772448428929591,0.0,18.858631417708022,0.0,0.0,27.59540465891034,0.0,5.156663257125445,0.0,69.56474393476125,5.316788604006331,69.70552396062354,0.0,0.0,22.36701443296466,14.946410935820385,4.794537184071822,4.794537184071822,13.171245143024459,0.0,42.766690353588515,67.34801834957027,17.494432112074367,11.080152209313257,0.0,0.0,5.601050810983688,5.907179729351506,11.801884836521463,26,3,0,0,0,0,0,1,1,3,1,0,14,2,0,14,8,0,8,10,6,2,2,0,0,8,4,1,2,12,7,1,0,0,0,4,0,0,0,0,4,2
352805,"IC50","=",5.62,"CHEMBL213453","CCCC1(CC(O)(C(=O)Nc2ccc3C(=O)ON=C(C)c3c2)C(F)(F)F)CCCc4ccccc14",5.192820000000005,125.23350000000003,199.68320353192146,92.43,488.50600000000026,488.192292004,6,2,8,2,5,1,9,35,62,4,3,0,1,1,0,0,2,0,1,0.4230769230769231,19.537158052865855,11.599364801599778,9.345769344727062,7.0101503037457,5.3588562101127515,11.599364801599778,9.345769344727062,7.0101503037457,5.3588562101127515,-3.199999999999999,24.909789932619898,9.107981245671052,4.446284835109754,10.94237492308432,27.947719709744817,16.63034927639461,6.923737199690624,55.84867629256313,51.78220160027644,0.0,10.772448428929591,0.0,18.858631417708022,0.0,0.0,27.59540465891034,0.0,5.156663257125445,0.0,69.56474393476125,5.316788604006331,69.70552396062354,0.0,0.0,22.36701443296466,14.946410935820385,4.794537184071822,4.794537184071822,13.171245143024459,0.0,42.766690353588515,67.34801834957027,17.494432112074367,11.080152209313257,0.0,0.0,5.601050810983688,5.907179729351506,11.801884836521463,26,3,0,0,0,0,0,1,1,3,1,0,14,2,0,14,8,0,8,10,6,2,2,0,0,8,4,1,2,12,7,1,0,0,0,4,0,0,0,0,4,2
352806,"EC50","=",39.81,"CHEMBL386448","CC1=NOC(=O)c2ccc(NC(=O)C(O)(CC3(CCCc4ccccc34)C5CC5)C(F)(F)F)cc12",4.802720000000004,123.04950000000004,198.67737237839225,92.43,486.49000000000024,486.17664194,6,2,7,2,5,1,9,35,60,5,3,1,2,1,0,0,2,1,2,0.4230769230769231,19.114508322055485,11.643876345342496,9.745852201439998,7.4280877701699515,5.6487594109135815,11.643876345342496,9.745852201439998,7.4280877701699515,5.6487594109135815,-3.199999999999999,23.537617427670796,8.18705235808958,3.913028134496619,10.94237492308432,27.94771970974482,16.63034927639461,12.841643245852017,48.924939092872506,51.78220160027644,0.0,10.772448428929591,0.0,18.858631417708022,0.0,0.0,27.59540465891034,0.0,5.156663257125445,5.917906046161393,62.64100673507064,5.316788604006331,69.70552396062352,0.0,0.0,22.36701443296466,14.946410935820385,4.794537184071822,4.794537184071822,13.171245143024459,0.0,29.422131530971885,74.27175554926089,22.909422581471148,11.080152209313257,0.0,0.0,5.601050810983688,5.907179729351506,11.801884836521463,26,3,0,0,0,0,0,1,1,3,1,0,12,2,0,17,8,0,7,10,6,2,2,0,0,7,2,1,2,14,8,1,1,0,0,4,0,0,0,0,4,2
352806,"IC50","=",9.55,"CHEMBL386448","CC1=NOC(=O)c2ccc(NC(=O)C(O)(CC3(CCCc4ccccc34)C5CC5)C(F)(F)F)cc12",4.802720000000004,123.04950000000004,198.67737237839225,92.43,486.49000000000024,486.17664194,6,2,7,2,5,1,9,35,60,5,3,1,2,1,0,0,2,1,2,0.4230769230769231,19.114508322055485,11.643876345342496,9.745852201439998,7.4280877701699515,5.6487594109135815,11.643876345342496,9.745852201439998,7.4280877701699515,5.6487594109135815,-3.199999999999999,23.537617427670796,8.18705235808958,3.913028134496619,10.94237492308432,27.94771970974482,16.63034927639461,12.841643245852017,48.924939092872506,51.78220160027644,0.0,10.772448428929591,0.0,18.858631417708022,0.0,0.0,27.59540465891034,0.0,5.156663257125445,5.917906046161393,62.64100673507064,5.316788604006331,69.70552396062352,0.0,0.0,22.36701443296466,14.946410935820385,4.794537184071822,4.794537184071822,13.171245143024459,0.0,29.422131530971885,74.27175554926089,22.909422581471148,11.080152209313257,0.0,0.0,5.601050810983688,5.907179729351506,11.801884836521463,26,3,0,0,0,0,0,1,1,3,1,0,12,2,0,17,8,0,7,10,6,2,2,0,0,7,2,1,2,14,8,1,1,0,0,4,0,0,0,0,4,2
